State_Territory,CoC Number,CoC Name,Count Types,Year,Overall Homeless,Overall Homeless Individuals,Overall Chronically Homeless,Sheltered ES Chronically Homeless,Sheltered SH Chronically Homeless,Sheltered Total Chronically Homeless,Unsheltered Chronically Homeless,Overall Chronically Homeless Individuals,Sheltered ES Chronically Homeless Individuals,Sheltered SH Chronically Homeless Individuals,Sheltered Total Chronically Homeless Individuals,Unsheltered Chronically Homeless Individuals,Overall Chronically Homeless People in Families,Sheltered ES Chronically Homeless People in Families,Sheltered Total Chronically Homeless People in Families,Unsheltered Chronically Homeless People in Families
California,CA-509,Mendocino County CoC,Sheltered-Only Count,2013,1392.0,1267.0,227.0,29.0,0.0,29.0,198.0,171.0,23.0,0.0,23.0,148.0,56.0,6.0,6.0,50.0
California,CA-509,Mendocino County CoC,Sheltered and Unsheltered Count,2014,1404.0,1256.0,221.0,23.0,0.0,23.0,198.0,167.0,19.0,0.0,19.0,148.0,54.0,4.0,4.0,50.0
California,CA-509,Mendocino County CoC,Sheltered-Only Count,2015,947.0,818.0,112.0,35.0,0.0,35.0,77.0,106.0,33.0,0.0,33.0,73.0,6.0,2.0,2.0,4.0
California,CA-509,Mendocino County CoC,Sheltered and Unsheltered Count,2016,1242.0,1147.0,177.0,76.0,0.0,76.0,101.0,177.0,76.0,0.0,76.0,101.0,0.0,0.0,0.0,0.0
California,CA-509,Mendocino County CoC,Sheltered and Unsheltered Count,2017,1238.0,1179.0,97.0,38.0,0.0,38.0,59.0,94.0,38.0,0.0,38.0,56.0,3.0,0.0,0.0,3.0
California,CA-509,Mendocino County CoC,Sheltered and Unsheltered Count,2018,880.0,829.0,96.0,43.0,0.0,43.0,53.0,92.0,39.0,0.0,39.0,53.0,4.0,4.0,4.0,0.0
California,CA-509,Mendocino County CoC,Sheltered and Unsheltered Count,2019,785.0,681.0,123.0,48.0,0.0,48.0,75.0,118.0,46.0,0.0,46.0,72.0,5.0,2.0,2.0,3.0
California,CA-509,Mendocino County CoC,Sheltered and Unsheltered Count,2020,751.0,693.0,99.0,38.0,0.0,38.0,61.0,92.0,36.0,0.0,36.0,56.0,7.0,2.0,2.0,5.0
California,CA-509,Mendocino County CoC,Sheltered and Unsheltered Count,2021,318.0,157.0,134.0,134.0,0.0,134.0,0.0,79.0,79.0,0.0,79.0,0.0,55.0,55.0,55.0,0.0
California,CA-509,Mendocino County CoC,Sheltered-Only Count,2022,830.0,715.0,177.0,126.0,0.0,126.0,51.0,146.0,98.0,0.0,98.0,48.0,31.0,28.0,28.0,3.0
California,CA-509,Mendocino County CoC,Sheltered and Unsheltered Count,2023,633.0,560.0,144.0,101.0,0.0,101.0,43.0,123.0,80.0,0.0,80.0,43.0,21.0,21.0,21.0,0.0
California,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,2007,2641.0,2195.0,,,,,,701.0,,,0.0,701.0,,,,
California,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,2008,2455.0,2072.0,,,,,,728.0,,,27.0,701.0,,,,
California,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,2009,372.0,344.0,,,,,,51.0,21.0,,21.0,30.0,,,,
California,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,2010,372.0,344.0,,,0.0,,,51.0,21.0,0.0,21.0,30.0,,,,
California,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,2011,486.0,460.0,265.0,62.0,0.0,62.0,203.0,261.0,58.0,0.0,58.0,203.0,4.0,4.0,4.0,0.0
California,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,2012,502.0,479.0,315.0,109.0,0.0,109.0,206.0,312.0,106.0,0.0,106.0,206.0,3.0,3.0,3.0,0.0
California,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,2013,372.0,345.0,181.0,59.0,0.0,59.0,122.0,181.0,59.0,0.0,59.0,122.0,0.0,0.0,0.0,0.0
California,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,2014,768.0,735.0,364.0,13.0,0.0,13.0,351.0,364.0,13.0,0.0,13.0,351.0,0.0,0.0,0.0,0.0
California,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,2015,898.0,863.0,221.0,35.0,0.0,35.0,186.0,221.0,35.0,0.0,35.0,186.0,0.0,0.0,0.0,0.0
California,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,2016,516.0,504.0,224.0,27.0,0.0,27.0,197.0,224.0,27.0,0.0,27.0,197.0,0.0,0.0,0.0,0.0
California,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,2017,454.0,447.0,120.0,1.0,0.0,1.0,119.0,120.0,1.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0
California,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,2018,514.0,456.0,148.0,18.0,0.0,18.0,130.0,148.0,18.0,0.0,18.0,130.0,0.0,0.0,0.0,0.0
California,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,2019,608.0,419.0,195.0,66.0,0.0,66.0,129.0,174.0,45.0,0.0,45.0,129.0,21.0,21.0,21.0,0.0
California,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,2020,636.0,527.0,194.0,49.0,0.0,49.0,145.0,189.0,44.0,0.0,44.0,145.0,5.0,5.0,5.0,0.0
California,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,2021,835.0,670.0,21.0,21.0,0.0,21.0,135.5,21.0,21.0,0.0,21.0,135.5,0.0,0.0,0.0,0.0
California,CA-520,Merced City & County CoC,Sheltered and Partial Unsheltered Count,2022,855.0,624.0,217.0,91.0,0.0,91.0,126.0,188.0,62.0,0.0,62.0,126.0,29.0,29.0,29.0,0.0
California,CA-520,Merced City & County CoC,Sheltered and Unsheltered Count,2023,784.0,646.0,245.0,108.0,0.0,108.0,137.0,223.0,86.0,0.0,86.0,137.0,22.0,22.0,22.0,0.0
Colorado,CO-503,Metropolitan Denver CoC,Sheltered and Unsheltered Count,2007,8698.0,3449.0,,,,,,412.0,,,272.0,140.0,,,,
